text,category
"Filmmaker Shaji N Karun passes away at 73 - The Financial Express <a href=""https://news.google.com/rss/articles/CBMipAFBVV95cUxPMFlkbEM4M1VmRnJOMk9MRjY5ZzMzNFJMZTdmbjA4RmJVZHFoQmxCeU1hSHlWNlY1eURxWUluUFBKTkxLek9CcXhxa25GV3YwTmlmSXZ2dkJHZHN4aFp0bEpCOVVjb0JyYjdSREtkdUNtN1NfVkJqMWV5M2s0WDlMd3Q0R0MzalI3YkJId2pWb0FhTDNqaDBFNEh4SlB1Q21wdzhMMg?oc=5"" target=""_blank"">Filmmaker Shaji N Karun passes away at 73</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Financial Express</font>",Entertainment
"'Our Son Is NOT A Topic For Your Entertainment': Sanjana Ganesan Sends Strong Message As Video Of Angad Jasprit Bumrah Surfaces - pragativadi.com <a href=""https://news.google.com/rss/articles/CBMi4wFBVV95cUxOSXNYTlJRY2xKSlpaVXg2VHdpZVcyR21tekUtUHY1bHU0RkxSOG5CMk9nTTExVjVnY2xOY2FBQmhoalVOVUNRSGV1Vy11aTF0UXdNNlQ4QWZSOW54XzkwcndoN2oxU0tkYk1OMlgzclpVdW9JNlExWWtkb0sxMW1Nc3hRS3AtSWZBZFhwaEFoWWVGb182YnI1TTUyeGlyZkVnQk1ZcjhPWFZDY1FnbWVWSTlxUjYtOXF4X0tTMmtQaHFNX0RRZUlHaXRaTGJJSnBKNHVVUW96OGF3YloyaHJ5OEtzMA?oc=5"" target=""_blank"">'Our Son Is NOT A Topic For Your Entertainment': Sanjana Ganesan Sends Strong Message As Video Of Angad Jasprit Bumrah Surfaces</a>&nbsp;&nbsp;<font color=""#6f6f6f"">pragativadi.com</font>",Entertainment
"IPL 2025: “Our son is NOT a topic for your entertainment” – Sanjana Ganesan slams trolls surrounding Angad Bumrah - Sports News Portal <a href=""https://news.google.com/rss/articles/CBMiygFBVV95cUxOZnUxMkJpZDR5MEpqQkthQlJjb0ZuOTluMHptQlRKaG1hZGhvd19xSDI4VmJ0Q3JkZU9GcWdIaVRyQzdBTTBJTFRXU2dhNmZyanhqaW9wYzY4Z09OX3NHYnU0MnREekVPVHE1TVNoRUNDZjU3XzlkdzNEZVoyTzk3SUoyNHpYcUhfNzhOTkNSYU5uZHI4WkltelhDSW56bDA4NlR6THZvbUs5VVFNd0JGMjBVa05USko5U2N5ajNQRjJnNFZnejJJa1NR?oc=5"" target=""_blank"">IPL 2025: “Our son is NOT a topic for your entertainment” – Sanjana Ganesan slams trolls surrounding Angad Bumrah</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Sports News Portal</font>",Entertainment
"""Our son is NOT a topic for your entertainment"": Sanjana Ganesan slams trolls for mocking Angad Bumrah - The News Mill <a href=""https://news.google.com/rss/articles/CBMizAFBVV95cUxOVFRXbzRtbGNpUVd2bC01Sjdad0VBWjg2U3Y1a2VELXJFeHFENzlGUC1wNGV2bjFTc2kzU2VXOVRuT3hmeGZ0Ukh2b25menduRVpObWZ0RHdMakJCXzJNdVRQai1iLTR5bkdZSng2TUNzQnQ2dmlFZmdEMVlFWnRNbngzMjB2UEhFS3FKajRGa0h3b2V2eURrc0xIQlo1UEdDYnhHU3JOSlBKbFdHSVhaamVHbUtLR1lacjctbGxWYVkwVmRDWkoxY2dad0s?oc=5"" target=""_blank"">""Our son is NOT a topic for your entertainment"": Sanjana Ganesan slams trolls for mocking Angad Bumrah</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The News Mill</font>",Entertainment
"Flutter Entertainment Announce Management Participation in Upcoming Event - GlobeNewswire <a href=""https://news.google.com/rss/articles/CBMi3gFBVV95cUxObzBuZkdzUS1iQUJTVENraEZCWUxTbHJERTlKY0hGR0YtZjRObUE1QV9HQUg1bXpYQ3hWTzZIdFhtaVhjWlZwRW9XUkl6Y3cyQ0RKN01CSnFNdTI1US1aUEJQN0ZxWm01UDlTNHFhSEtjUVhRTnpXanhkcGkzU2swV0RiQzNHZ2RiWlBSc01MSktOZ2JIYWNVZXpGdkZkRGVaaVVtQmREUTBqUXdKZDdXdkVBeHczMU9fQW9kYWphY3YyWFM5X1NqY0dkTVp3M29SZXBRM0xESVl6QUhwRmc?oc=5"" target=""_blank"">Flutter Entertainment Announce Management Participation in Upcoming Event</a>&nbsp;&nbsp;<font color=""#6f6f6f"">GlobeNewswire</font>",Entertainment
"Kesari 2 plagiarism row 'amicably resolved', shares poet Yahya Bootwala - Business Standard <a href=""https://news.google.com/rss/articles/CBMi1gFBVV95cUxNSmNyYUVSdVhUQjhwNDllckNEdk4tZi1MN1FaRUlOVVdPaUQtQmVFaHBXZExuTnB1ekMzOFUwNHAxNmY0T2dqZGNJaW1ZOWtsOWM4bklmUkllVWFhQWVBcGNkZU1mdURlN2tVRVFXT1FVUlRNd1hONFBiZU0wQjlTa0RfMklldjlvYVVFRVVhWlpicGZxeTR6RlRKYVNnT2tWTkVhNS1xTi1FV2NRSUJhaXVLM2RSMWhXS1p2bUlxOW1HUkVxZ0hNYlBYYzN2YnlFaEFfdFZn0gHbAUFVX3lxTE5ENm4tTmh1a3Fud05lUzFzYmduVnVIcER2Vl9Qdk9Nc2lFMTlxb2p0UklQYUlXMndWc1RXaF9EdVFld25xZm5rNFUyVVVDY0Z4VFZTY0N6TG50bm1MNkxTUlFNYUFEN1ZOZzhqY29GVXFTMnIyZDVhMWpMQlJYamczR1pJd3Uxb18tX2p2bUFuNU9UYWhHNUpmT3dzdjdlV3U0dDZMWmUwVjNjSXpnVkx5cnpCdjM5Nm95b0ZkZGF1X3RUa3BWS0JoZVhnWXFNYXVkRVlJdTZqd3BQUQ?oc=5"" target=""_blank"">Kesari 2 plagiarism row 'amicably resolved', shares poet Yahya Bootwala</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Business Standard</font>",Entertainment
"Ajith Kumar, Shekhar Kapur honoured with Padma Bhushan for contributions to Indian cinema | Check full list - India TV News <a href=""https://news.google.com/rss/articles/CBMi9gFBVV95cUxOSzU5ejZ1d0Y1WWUyNUl2RVk1NDJzbktjNktMMm4xZjJrNHowSDQwYlVTQXJHcG91WmQ5NXJKWGdlR0tNb1d4Q3pyQUdZZ1J1NHN1OHpoWG9zRHNvelY1b0R0M2t2c01CSkFMU3lkb29qaS1LNFJod2NBZ3hlWFc0WUt4ckQtaXV2OEJaeEs3RnBxSFc0aDNoV3hpaEFBU0xiZnNpc2gwOGhEVTlsVnI3YTdfZHJ0R0stb092THVZclFabXBhc3drcm5fcFZmdWV0emdtcThvcUN1M1hKcmk5amJFTzZENFhpSGl2WXVWTkR2bnZIdnc?oc=5"" target=""_blank"">Ajith Kumar, Shekhar Kapur honoured with Padma Bhushan for contributions to Indian cinema | Check full list</a>&nbsp;&nbsp;<font color=""#6f6f6f"">India TV News</font>",Entertainment
"Happy birthday Samantha Ruth Prabhu: Net worth, upcoming projects and more - Business Standard <a href=""https://news.google.com/rss/articles/CBMi2wFBVV95cUxNLUdCQV9oc2hXMmtSV0NFTU15NlVhNHpzbVhGdEJDdE12LU9OSXI5ZTJjRGZLLXp2a0pxb2t4c0lzeHZGQzFQMXM0WTBQRmJhS08zRWltS3FXQ3kyRkZ2OGJ3SUhBX1NTTk9MOExSd0hrdlJVaU5WdWY1YjZaYjRDQmNSWF9SOGlIa3FUYlQxTWd4a3hHRzdUbmRvUmRkWTdVVHkzZkFFcTVzLU40OEs0LUVIaGE4dGpLWE1WeXZ0clFBVlVyaWloa3hLOW1HNE9zMnNKN2RkRmNKMVHSAeABQVVfeXFMUFpCQnBlMlZMcTdic001ZUs4N1Jnc09CVHFkY3phNHliNm4zdlJCOVRITkRfOXhkc01HLUtSR21WZzJ6QnVlQVNiZ0RhRmc0dnJTTVo5OXY3VGppUE5jVXZGaFpuZlg4aFhudHJjX3FCemVpcm5HR2NEc002MTlnaDYwQmZ2VU9YNkdfNjlRVVBNbWJWd0hwdTNsbW44QjhUbGpnTlVha2VTMnVVdWFyVzJadkU3OVczVV8zWDFERUR6RGR4ZWdYZ2R3bl9POTlFcEw5TzJLTTZ1WGhGNEVmQWI?oc=5"" target=""_blank"">Happy birthday Samantha Ruth Prabhu: Net worth, upcoming projects and more</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Business Standard</font>",Entertainment
"Shaji N Karun, National Award-winning Malayalam filmmaker, dies at 73 - India TV News <a href=""https://news.google.com/rss/articles/CBMizAFBVV95cUxNV2FHbHZLRnl3NlVERW01bW5MMGFqUTVRWkFuTF9IR01XbDU4dTZia0puU1lFMkVvZkdoV0dxM2NJbHRia3R5X19idDhONXVFWWNraFNyQndnNWFUaUEtVUVLRmNVcW1EejIya3BBXzFCa2xOVU5sSVFWSjYyZkw5MTBIdGN0SmIwU1ZobER1d053bDVNNU4xd2ktZnE4Z2w5VnlQSDBPVWczc2JzenJwRWdKSU5VTGh3V2cyQ3BWZ2E2U0tMc1doaHNobDTSAdIBQVVfeXFMTTJBbXdUdXllY1pmRDFNcE5vTDNjODVsRWxGUDVxSEd6R2F4Q1lmVUQyQVNRVHdQcVdVdzFlalV4d1hQemtGNDl4UUlSZ3ZBVXdydlBOSmEwcldiajY4b1ZDenpSNFhYc3NBNjI5LU9LV01Ba21vcEQ4dElRU3dCODFYNGJHTE9vd2diWnVQNTFmRno3Sjh2XzhjblhGQXJtNDROb2cxOHZTaWY1VWZEQXZyUldIM213bl9hdzdKMUdzLV9qdmpvaEV1ZWNEVXRKaGh3?oc=5"" target=""_blank"">Shaji N Karun, National Award-winning Malayalam filmmaker, dies at 73</a>&nbsp;&nbsp;<font color=""#6f6f6f"">India TV News</font>",Entertainment
"Sunny Deol begins shoot for much-awaited Border 2 after Jaat's success - Business Standard <a href=""https://news.google.com/rss/articles/CBMi2AFBVV95cUxNclhoV0hFbHlYYkI3eVNHdnJHdUlrTTNLbU5PclFtbFR0SW51QTh4MGRZUm1ZOWdyeG1JbXN5NjMxY01vRFVzbXo3b190X1BUME5rcVhEV0UyblRlRC03STA2aFFhNlIwMVpLeC0wV3Z0dE9LRU1pSjRLeHRrTVVyTE9QTUpJSC1ZYkhPdWRXdlNuWlF1UTlvSloydkl1dDNXcHpCdHhfSHgyb3oyTTZxMklSMmJ6NEZhTjJGZDJ5S3F3cFdIRkZ6a05rTlVlWnJrd0wtM0E2bHjSAd4BQVVfeXFMUF9zOHdDTTZTOUFOemI1dkNiQlpFaGJJVUhwVzlOZjkwZFRmVEQzYUdrTzBIcWdLVXVPZTk5T0lWNWF6V1E4X2dRQ2ZsX25sYnhJWkZic3BFYnVMd2Y4bkotUkRCdWhxMkR1RXRGcEd0WTM2ZG5kQ3BVTXlELU12LTkxcC10d0dZNWV5ZzJQVDBlZ0cxbVV3ZjVmdml6QmEyNmcwM2hzTVdmUDJCV3V2RG5yYlUtTEo0amhXejVpb1ZJYUI5SEdJM1YyOFFZeGtIWjZ3QmJuaWdHak9YSUNB?oc=5"" target=""_blank"">Sunny Deol begins shoot for much-awaited Border 2 after Jaat's success</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Business Standard</font>",Entertainment
"""Our Son Not A Topic For Entertainment"" Sanjana Ganesan Blasts Trolls Mocking Angad Bumrah - OneCricket <a href=""https://news.google.com/rss/articles/CBMi4AFBVV95cUxPU0hZNVlidFNGSU1kdDdFVkRhZFdmeTl4MkRnWWFuTmwzUWpyUEh6aEYtTHgtTGNMcEd2WVVoeEJSMnZoQ21naEJiamxkNjd6aFpsZVZObE5QUDFSMl8wZ0lETXg2Qm1uQk56bUNVUndkSlFVcGV1cC1BcEZuem1BN195WlVaQmFxRlJSV1JsX2ZGazhWd29TaFFZRWpfWGZuS2Z6RGpXdFpxamhiREJBWmJVNGY3ZDByTWR3T09qSTBGVldoSkhYU1drNm9DR1NHQzlPWDFjOUhDSkd1dXV4dQ?oc=5"" target=""_blank"">""Our Son Not A Topic For Entertainment"" Sanjana Ganesan Blasts Trolls Mocking Angad Bumrah</a>&nbsp;&nbsp;<font color=""#6f6f6f"">OneCricket</font>",Entertainment
"Nawazuddin Siddiqui on actors facing discrimination due to looks: ‘Did anyone make ₹20-30 crore film with Irrfan Khan?’ - Hindustan Times <a href=""https://news.google.com/rss/articles/CBMimgJBVV95cUxNdEpNTS1rbVYxS21GSTFpNFpfdFlOd3lQanByZFdnMEpwMDNaUE04ZGh1WVRYSnQ3UlhPRGowakxKc3Exajc2c1VsSGZDeEtESG1xVk5aMk9rRWt3TXhUVkRjbHd2UmNOc1Jpc204T2tyNWtxZF94WGphQktzUXhqWHFZY2RuejN2bjhaaDJvTEV5Y2c2cUQ1RklUTlc4TE5hVG1UbWVaRXNtb3NoTlkwMGI1aWVQM2N5MzRTS3gzYWRaUUdZa3lGUFNBOFFidTRvcWM2ZnlfYkJmMVozcGlJdDBvVksyb2VVTzE0d0o2M3Bya0h3OWdVLWdyTlhWUGRVT2xwS1pVanQzTmZpdmxIWE9OeTAtdjVIaEHSAZ8CQVVfeXFMTm1uZWtQMWtoRVJ4clNqT2x5NmozZWhFNGo0bDlfOTktOWZVWU9ROWRWNG4tUXRlZnAxWF9GdDg0Umw2MHkxTG9MQkdHMGFtcnRoLXVGeDFkZWhVeG1KVmE5TGZtTWpaNG1reHNNLVAtTGJPeV9GS1E3UmgzcjN6TEJaaTFhU1VMSlVmRWpOb3c4VGRqOHNWckpyVjBMRnJwY0lWMm81OWF3cUV2RVkwWmFGOV9LV3pqc0F0THNnZ3lnS1liSnk2akpDbXdWVGl1UUhkTXZEQ2RZZWhQVUNITXNvZ0hnTVdCbFM4RFZnT1JQc05MOW5tTElhZmNjYTZRZXo3SEhfMXlCNFRDZVo2MTBDSk16b2FMaEg5U0xyVDg?oc=5"" target=""_blank"">Nawazuddin Siddiqui on actors facing discrimination due to looks: ‘Did anyone make ₹20-30 crore film with Irrfan Khan?’</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Hindustan Times</font>",Entertainment
"Our Son Is NOT A Topic For Your Entertainment: Sanjana Ganesan Sends Strong Message As Video Of Angad - Free Press Journal <a href=""https://news.google.com/rss/articles/CBMinwJBVV95cUxNbXRoZnBpbVJ3bVBXNGxUdENmQWh0dWotR24yNTZMOGFxcHBKbnRaN1YwZlBhR0tqaVR2aFp0ZVFwX3VoZjhObDR4TGljUFluMnhwczh4UHdDeTVBUVB1VmFGZHdrOWJiSjZ4eFVsZGFjTjEzU0pBcktDVGFSWkR2SW51M3ZMSWE1dkF4WXJCMjFZMHRuMll5Yi1pczQzUDdEMjBYaU9hajl0RFNsdFZYLXgxT21BWHFmdFBycVdFd2xDa1o1cnZTdHRxSFBCS2ZFRnFzVUlmc3ZVdVBWYktfSHY4U0VBc3N5cWdEN0s3U1ZXUW1FRk1ZTnBXWGxhSGkxcWxybEhpaXBBal9ZakpGcHF0QVJEUVkzLW1MQk9IUdIBpAJBVV95cUxNNDBoY29RMUpjbDNXc0d5dHJuczkxZlFVOHpJWmFkV1NjWDZhbVJUTVNQeThPblhjZ051aDVoLWtINzF6dmNjLXE0ajdjUlQyOWNMT2U3cXF3YjlYRldWdV84TjdMTzBKdk5CQm9jMVBiUlU4Y2ppdmk1dENjTzBFd21XZlhEMzNRYkZqcUJlYWhnVmhGMWJpLV80eGtISkxYUW9ycUg4aHFYdXFhQllNczBkbk9ObTFBVkh6TTBWU1U4a0czc0cxR0VXRFk3NmVVdFc0Q2pKQ0l4RmFZdFRad0xwbDhkODNjS09WWFB0M0EtblAtQ0VsQmhoSFJyaTlqWEJVMmhGV1h0eGRENVpnODE3dHFvNGFYc0tvOF9FNy05aXp6?oc=5"" target=""_blank"">Our Son Is NOT A Topic For Your Entertainment: Sanjana Ganesan Sends Strong Message As Video Of Angad</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Free Press Journal</font>",Entertainment
"Zee Entertainment sells property in Hyderabad’s posh Jubilee Hills area for ₹99 crore - Hindustan Times <a href=""https://news.google.com/rss/articles/CBMi4gFBVV95cUxNVXdybzJiaEZybEVSZTZscmdiR1pPdF9PeG54Y2RpNm42UUNUZmFqeFBKLVFES2twR183a2VJY1FjM2RyZWhBMjUxV0NycUd4MEhGc0hDRDdoaWRYbXgzanJydk5fc0F5VGxHNWpuQ18zYWZ2Tm5XMVRsOFpGa3RSRlVRV0lBOXN2NFFkc1Q2STBJZGVfVU03cDVydlloTlI3b1NyWE9qeXh3a0RHTFhDQVN5T3hhSWI4dEoxemFwWlh0bzBZbk9KRnlheWRFdTZoZHk0c0NoZ0hOdFhWTm5YNGRR?oc=5"" target=""_blank"">Zee Entertainment sells property in Hyderabad’s posh Jubilee Hills area for ₹99 crore</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Hindustan Times</font>",Entertainment
"Suits LA Season 1 finale review: 10 episodes and yet something feels unfinished - India Today <a href=""https://news.google.com/rss/articles/CBMi5gFBVV95cUxORVUzRUpybXlJVEpaWVNtMVZqbUpNRlZHMDhTSXVOelIzZWQzazlHS2JoaEFlSHdWTU4wTlNUdTk4SWh3akpSX1o2SHpJdmRHMkdKbVNLZnkyaVl0b0pSMGdLd1JZc3MxTGhib2NWRDVGcnRPNUdYa0cxMkQ0bEpQNWVLVklHQ2RiNFM0NHY2SGtkd1h5SXBWUl9HRFZjbGZHc1Z2cHdJZEpHVFhOV1U0Ty1WVjV3b0xBWWc5TGExY0xnVEVfbThSTkZMZ2JORVRaTTNzckQtdFBPUTV5REdoVnZnVEIwUdIB5gFBVV95cUxORVUzRUpybXlJVEpaWVNtMVZqbUpNRlZHMDhTSXVOelIzZWQzazlHS2JoaEFlSHdWTU4wTlNUdTk4SWh3akpSX1o2SHpJdmRHMkdKbVNLZnkyaVl0b0pSMGdLd1JZc3MxTGhib2NWRDVGcnRPNUdYa0cxMkQ0bEpQNWVLVklHQ2RiNFM0NHY2SGtkd1h5SXBWUl9HRFZjbGZHc1Z2cHdJZEpHVFhOV1U0Ty1WVjV3b0xBWWc5TGExY0xnVEVfbThSTkZMZ2JORVRaTTNzckQtdFBPUTV5REdoVnZnVEIwUQ?oc=5"" target=""_blank"">Suits LA Season 1 finale review: 10 episodes and yet something feels unfinished</a>&nbsp;&nbsp;<font color=""#6f6f6f"">India Today</font>",Entertainment
"'Our son is not a topic of your entertainment' - Sanjana Ganesan hits back at son Angad's trolls over ""depression"" comments online - CricTracker <a href=""https://news.google.com/rss/articles/CBMihgJBVV95cUxNUm82UDFpaEEzWmR3S21zUi0wX0syM29VcWUxcGxIaXA3bUN0NFhmTnpGcmZhWHBlbXc4ZkdLaWJIUXM1SWd1WWxJRUlXekItc1l4ZGF2dzFEWG1UdDRLQmlpRUlyajZrUW9hRlFLODVvekNvVXZhRWFjY0JZaUFubHU1MEMtMFVVUTZmOHlXc3FibklyMTQ3b1BDU3N2QlU1SzlkMmx4MXJZREJjVXU2dFZsdkhpLW9NN0ZpSEdKaTRLTXNjUWtfVVd5SWZxSi1JVGVwaVpIQVowYmV0UlJXR2xfTFBZY3Q4dUc4R2VLZkdNY3FCeWR5NnVjdlRVeERjWlRlMURn0gGOAkFVX3lxTFBDd3ZHVTBSZHdVSmI0WUp4ZEFSMDNPdDBKQmw3SGhqNHlkeEpDUkdBV2dnX1V0clhfNC1KNWdXbUI3ZWRtLVZ0TmU3M1dfbkVqZnE3TXJTN1VkY05YODFicUhNeF9HVVRVTGRhRHB6SnVlbHVyc3pvZTVuTHhERTNSWXRYNVFyYWFpalhLSTE4a1EtMEE3RWV4bzJiWTBTS0FzbEpCRlZRNzNFdmdySkYwVGJXa0hFM1l0RU4wWFFLOGkxRU01UjZsNTZzYjVQTmwtVlVNaG1NUHVGdDRlYUN1ZWxSZlZQbElZVVowaDEzb3RKNW5ja3A0dGt6WXlaZ0tYckFHdGpqSTZLdU1vdw?oc=5"" target=""_blank"">'Our son is not a topic of your entertainment' - Sanjana Ganesan hits back at son Angad's trolls over ""depression"" comments online</a>&nbsp;&nbsp;<font color=""#6f6f6f"">CricTracker</font>",Entertainment
"Gram Chikitsalay release date out: Amol Parashar leads series on rural healthcare - India Today <a href=""https://news.google.com/rss/articles/CBMi6AFBVV95cUxPeDY0bk4xbmEtcDBTWlpHMEd0ZHFNdnNDQklreG9lMmI2eE5iMmlCWDBoQ1ZoVmg4MG5DMGhXbzk1WTRrNk8ybE54cWdPUnM3bDlKRHI5S1B2LTJhNGtOU1lHU0xhOENyd1hqaFNZcVJTdlBRQmY3Q1pVdWM2NGM2X21Nc2hqTWZGSGZabzFKNUV1bVBNbGhYUnJGMU1PM3U5cjd6MFZCLVhraTJFWldlNFQ3TE9CS2pQejdjT3pqM0NMMDRCSC1MUjcyQUphdVZwM2xsNF9FeFAzQXJpell5NEJqaVZSaGpv0gHoAUFVX3lxTE94NjRuTjFuYS1wMFNaWkcwR3RkcU12c0NCSWt4b2UyYjZ4TmIyaUJYMGhDVmhWaDgwbkMwaFdvOTVZNGs2TzJsTnhxZ09SczdsOUpEcjlLUHYtMmE0a05TWUdTTGE4Q3J3WGpoU1lxUlN2UFFCZjdDWlV1YzY0YzZfbU1zaGpNZkZIZlpvMUo1RXVtUE1saFhSckYxTU8zdTlyN3owVkItWGtpMkVaV2U0VDdMT0JLalB6N2NPemozQ0wwNEJILUxSNzJBSmF1VnAzbGw0X0V4UDNBcml6WXk0QmppVlJoam8?oc=5"" target=""_blank"">Gram Chikitsalay release date out: Amol Parashar leads series on rural healthcare</a>&nbsp;&nbsp;<font color=""#6f6f6f"">India Today</font>",Entertainment
"2025 media and entertainment outlook - Deloitte <a href=""https://news.google.com/rss/articles/CBMizAFBVV95cUxNRDZuNk02ajVJWEE0LWpIc2lFSGlRazhGSGJjMjdFdFhYcjlsNEMwV2lOZW5fd2RMMXRJVWNhRUlHa3J2Wjlaajh3dDRsZTJUVjQzQTJnNVdNVWVSb3lKUV91bkhRYkJ6VDZGWWhDWkJ2dEVQZW00WjRXazh0dVVaLTVvYVBfSWthbzBvdGkwUEphblhodndCdjdaWkpKWVFtNnp2ZTIwT3kwa3lGc1h0U0dCR2lpbUxZUlZOTVljZWdNb2NfdzUtZWYxOVQ?oc=5"" target=""_blank"">2025 media and entertainment outlook</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Deloitte</font>",Entertainment
"KalaRaj Media & Entertainment Pvt. Ltd. proudly hosted the Curtain Raiser event - industryhit.com <a href=""https://news.google.com/rss/articles/CBMiZkFVX3lxTE5fZ1dIdUg5VXQtMk9tR1JXRDhMOEtGQlh6dmFIU25uREpwUnJ1V2lvRFlHMFRrcG5CcXYxMEt3MktUMS1zaW5jZy1zWnphTjl2MVFIemRoTlpTU1lXYUpJS0RnM1RwUQ?oc=5"" target=""_blank"">KalaRaj Media & Entertainment Pvt. Ltd. proudly hosted the Curtain Raiser event</a>&nbsp;&nbsp;<font color=""#6f6f6f"">industryhit.com</font>",Entertainment
"Aishwarya Rai Bachchan lights up in Silver - Times of India <a href=""https://news.google.com/rss/articles/CBMi0AFBVV95cUxNS1dRWi1TZDhjQkRKNzZ2Q3E0MzVHSEZNMVFDSDVoOXJ3S01YRHdYRURQV0tnT0cyQ0U4bmlBMWhTMVZxSWJOVzNic0dGdFpTMDJVRHVVVU5HWkJrTGIwb09semI5UExZY2o2QnZ3Q2NuaWtkeXY5anBVclVMTndqbzNmQUpLN0ptcTBrV3RIZ2tZUV9IaWdESTJYVjZNaEtxOEVXdGJhOThNenM2VlhIZ3RVTjRuRk9lZ0drN2l4OW5EZldhalVOTTJ0amdkLUN60gHQAUFVX3lxTE1LV1FaLVNkOGNCREo3NnZDcTQzNUdIRk0xUUNINWg5cndLTVhEd1hFRFBXS2dPRzJDRThuaUExaFMxVnFJYk5XM2JzR0Z0WlMwMlVEdVVVTkdaQmtMYjBvT2x6YjlQTFljajZCdndDY25pa2R5djlqcFVyVUxOd2pvM2ZBSks3Sm1xMGtXdEhna1lRX0hpZ0RJMlhWNk1oS3E4RVd0YmE5OE16czZWWEhndFVONG5GT2VnR2s3aXg5bkRmV2FqVU5NMnRqZ2QtQ3o?oc=5"" target=""_blank"">Aishwarya Rai Bachchan lights up in Silver</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Times of India</font>",Entertainment
"Zee Entertainment sells Hyderabad property in Jubilee Hills for ₹99 crore - Business Standard <a href=""https://news.google.com/rss/articles/CBMi2AFBVV95cUxQQlZWdkp2VHJlM1hlT1p5czBIVUtuNG54SFc1THBTTm00U2Jnek1iNjN6OEJhQ3NjdXlzaGNSUFQxb1Uyel81OG9hMXU3TExUZVlrS0dSd2NYdlVpU19jQkpEMDhqU0taTElnR3FheS1oZzdRaTFQOWt5Y21vZjY0TlZDWUltVVRtOXMtZHZ4N3BSZHdRUVRraGRTbzVTVjZuOGZrTGp0WmUxME5SbWJQYmtIRGxSTVNJS254czRYM01GWTRaZnZfUFpxVGE0MUdXZS1jTzlPZTfSAd4BQVVfeXFMUEl4WXd5eVhrakhEM2lqX3ZsQzlIdEtJYjhtUENWaU1GNVBMank1ZEllakFXYkJVcFJOUkc2SFktemotakJtbXJnOXBHS3IyMWt6YUFSdmpfcXdmbUxZSGdQVmlldDA5MUdQNEZkUUNjbFdIeVhDSVE5Y0l0UmxkVzNPejd4QUtZcEVXR0NkT1dpdk5qMXlzWFR2dGJlcV94Wm1TbmNNaS02Sk1YYi1xX1E3THYzcDdVQU9nOEJKeUtzVU5CbER2SDRpZHBqaFJEbHE3YkhTNHoyZllHQXpR?oc=5"" target=""_blank"">Zee Entertainment sells Hyderabad property in Jubilee Hills for ₹99 crore</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Business Standard</font>",Entertainment
"Ground Zero box office collection day 3: Emraan Hashmi film continues upward climb, but still earns just ₹5 crore - Hindustan Times <a href=""https://news.google.com/rss/articles/CBMilAJBVV95cUxOVmNQMEJpd2RibGNlTHVMbFRwMXdKbTdfamdsLXcybFQxOGl3emRJdnc5a05lRG5ERmZCTFUtODNkMlJ3cW5MS0FUaDBXdzBVMFZzQ3RfNnNQSUotVW1qaEE0T0RsT1RNQmtTcWlyZ3ZkVEZvbnllNV9DOC1kaFdzbVY5ZlhHSUhRVE9EX2Z3Tm9UU2dIRkZhekp3TDl6NEt3RElUVHlBQ0JkbjMzd0lEVzVsLTBtRkRMcEgzTFMwUHNWV2VoSXloc2tBOFd2dmE1enBpVmloY2YzYlhoOG4tZnZUclB2WEFLYmxnTVVWUGRhS0tkbmxlTXRaSHpwTllOZjdMRW9VVUVyWkpmT3VCN3RjT2fSAZoCQVVfeXFMTjJjZWdaVUhSRmc4TXd0YzloMEE2czBDdlFuaUw0anZpX0tUeE9pQUZ1Tjh1LUM4Y1AxdnhhTHVfdEUzQ2w4amptcXpjTFRtN0lVSEt4MGx6VTB3TVk0NVI2cDBrS3NhSzktbFdaS0FUUUZoT1FPaVZlQ3QtTTZiUlJCQk1uUWR1SmQyR0pxbVlPOERZS0syZkZBWW1oUE5DSEk0WVkyQWxlWVFxWURHTnVPenE5MFV3SGNVWTZDNTl3SFJOdk9wNFVPQm9lekNmSVhYaGJLSEZsanlza0NOc085ZExYNmNrRGZXeXRGMXlYaHNmQjJoN2VOclBCaVhVTWM2WW9ic1BIbkNqR1ZPYlU4TThxREUxQmZB?oc=5"" target=""_blank"">Ground Zero box office collection day 3: Emraan Hashmi film continues upward climb, but still earns just ₹5 crore</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Hindustan Times</font>",Entertainment
